image_path,f1,f2,v12_recheck,v21_recheck,error
outputs/multi_batch/batch_1/circle/sample_0095/iteration_00150.png,0.17189176597365535,0.1718917659738404,-0.21755472353524616,-0.21755472353546415,
outputs/multi_batch/batch_1/circle/sample_0096/iteration_00150.png,0.10902415057494556,0.09631226353869206,-0.22394838793178606,-0.19829895956785948,
outputs/multi_batch/batch_1/circle/sample_0097/iteration_00150.png,0.14881532078174609,0.150071316328239,-0.23052428522365281,-0.23236780032685847,
outputs/multi_batch/batch_1/circle/sample_0098/iteration_00150.png,0.1303488995150924,0.14144338743444848,-0.33497571725592973,-0.36344673657660137,
outputs/multi_batch/batch_1/circle/sample_0099/iteration_00150.png,0.1281831014655487,0.12233758590145323,-0.3363270867350501,-0.3209924058951452,
outputs/multi_batch/batch_1/circle/sample_0100/iteration_00150.png,0.11707437342881902,0.12107069991694804,-0.3696241480679013,-0.3825070063102682,
outputs/multi_batch/batch_1/circle/sample_0101/iteration_00150.png,0.17720025921108973,0.17720025921128035,-0.2660029013390664,-0.2660029013393367,
outputs/multi_batch/batch_1/circle/sample_0102/iteration_00150.png,0.14861904090390474,0.1344125536519113,-0.3406868297028938,-0.308123838214327,
outputs/multi_batch/batch_1/circle/sample_0103/iteration_00150.png,0.1243964733696238,0.11560725668513662,0.031972556721511426,0.029772574298602462,
outputs/multi_batch/batch_1/circle/sample_0104/iteration_00150.png,0.2431298532127431,0.24312985321287625,-0.007392099048366317,-0.007392099048370374,
outputs/multi_batch/batch_1/circle/sample_0105/iteration_00150.png,0.10176823599720514,0.0982465698547091,0.021956721140322107,0.02124237989352618,
outputs/multi_batch/batch_1/circle/sample_0106/iteration_00150.png,0.1965331801255059,0.20018272681268257,-0.0691681151959344,-0.07045226206640075,
outputs/multi_batch/batch_1/circle/sample_0107/iteration_00150.png,0.16190408817813218,0.161904088178306,-0.2365370062637987,-0.236537006264043,
outputs/multi_batch/batch_1/circle/sample_0108/iteration_00150.png,0.1501871633914802,0.1501336577600383,-0.2594293978706179,-0.2593537051086972,
outputs/multi_batch/batch_1/circle/sample_0109/iteration_00150.png,0.13892094714437256,0.13001841713659792,-0.25195260373426726,-0.23586361428901811,
outputs/multi_batch/batch_1/circle/sample_0110/iteration_00132.png,0.11090534648749495,0.11532316572222406,-0.3599213025882829,-0.37433344011279657,
outputs/multi_batch/batch_1/circle/sample_0111/iteration_00150.png,0.14828273383903992,0.1494779115762763,-0.19377197918897723,-0.1950761346180524,
outputs/multi_batch/batch_1/circle/sample_0112/iteration_00150.png,0.1777125445796704,0.1803843168925655,-0.07159764629406712,-0.07267248938127943,
outputs/multi_batch/batch_1/circle/sample_0113/iteration_00150.png,0.16180755173529549,0.16180755173550687,-0.37730218702565393,-0.37730218702610985,
outputs/multi_batch/batch_1/circle/sample_0114/iteration_00150.png,0.18717278568965814,0.1868799824153677,-0.07794830735296522,-0.07782583506994323,
outputs/multi_batch/batch_1/circle/sample_0115/iteration_00138.png,0.11731055823880128,0.12641689473991682,-0.2736606715084048,-0.2951855743986108,
outputs/multi_batch/batch_1/circle/sample_0116/iteration_00150.png,0.10695103234718137,0.12252771102830314,-0.2777510580060284,-0.31719769436586776,
outputs/multi_batch/batch_1/circle/sample_0117/iteration_00150.png,0.14535013321349688,0.14225102521853536,-0.23837725824583236,-0.23221914458689877,
outputs/multi_batch/batch_1/circle/sample_0118/iteration_00150.png,0.14092305810780392,0.140923058107943,-0.33666002121733424,-0.3366600212176891,
