batch,seed,sample_id,image_path,v12,v21,volfrac_achieved,obj_value,converged,volfrac,penal,rmin,move,void_size_frac,n_components,is_connected,degenerate,solid_frac,n_iters,max_iter,hit_cap,osc_score,osc_unstable
1,circle_half_quarter,210,outputs/multi_batch/batch_1/circle_half_quarter/sample_0210/iteration_00150.png,0.1199535488424304,0.119953548842477,0.486072,1.6152723775234987,True,0.652184,3.328199,1.729726,0.24783,0.344733,1,True,False,0.416015625,150,150,True,0.3186647066795943,True
1,circle_half_quarter,211,outputs/multi_batch/batch_1/circle_half_quarter/sample_0211/iteration_00150.png,0.2194015044547808,0.2194015044549132,0.28644,1.900828376068865,True,0.480568,3.818931,2.203435,0.13063,0.510103,5,False,False,0.252197265625,150,150,True,0.09502128033725357,False
1,circle_half_quarter,212,outputs/multi_batch/batch_1/circle_half_quarter/sample_0212/iteration_00150.png,0.2356165806633285,0.2356165806635703,0.224053,1.9442819819176789,True,0.494583,2.759202,1.824216,0.119807,0.529604,1,True,False,0.19140625,150,150,True,0.6522778414520345,True
1,circle_half_quarter,213,outputs/multi_batch/batch_1/circle_half_quarter/sample_0213/iteration_00150.png,0.028077448328088,0.0280774483280997,0.501308,1.4974077032444175,True,0.697937,3.999916,1.358941,0.202607,0.36687,5,False,False,0.3828125,150,150,True,0.570012909571525,True
1,circle_half_quarter,214,outputs/multi_batch/batch_1/circle_half_quarter/sample_0214/iteration_00150.png,0.068797612891191,0.0687976128912167,0.400499,1.4496602322595702,True,0.584385,2.402539,2.444393,0.168944,0.410961,1,True,False,0.360107421875,150,150,True,0.6425442328356177,True
1,circle_half_quarter,218,outputs/multi_batch/batch_1/circle_half_quarter/sample_0218/iteration_00150.png,0.1305922270982454,0.1305922270983114,0.517484,1.3250946769149283,True,0.518297,2.551545,1.488601,0.205236,0.305857,1,True,False,0.593017578125,150,150,True,0.2495801012885443,True
1,circle_half_quarter,220,outputs/multi_batch/batch_1/circle_half_quarter/sample_0220/iteration_00150.png,0.0551377379318825,0.0551377379319033,0.361332,1.4838230278229418,True,0.613337,2.358125,1.956633,0.127201,0.420969,1,True,False,0.32763671875,150,150,True,0.39267026949643896,True
1,circle_half_quarter,221,outputs/multi_batch/batch_1/circle_half_quarter/sample_0221/iteration_00150.png,0.1408965164350158,0.1408965164350178,0.565467,1.5040734916887597,True,0.566233,4.870295,1.109386,0.244426,0.283719,9,False,False,0.63427734375,150,150,True,0.4309460688507461,True
1,circle_half_quarter,222,outputs/multi_batch/batch_1/circle_half_quarter/sample_0222/iteration_00150.png,0.1118571005311113,0.111857100531271,0.210777,1.9494443489770068,True,0.453398,3.454581,2.273933,0.177895,0.53846,3,False,False,0.197021484375,150,150,True,0.7623791457593927,True
1,circle_half_quarter,225,outputs/multi_batch/batch_1/circle_half_quarter/sample_0225/iteration_00150.png,0.1049685896950752,0.1049685896951158,0.501957,1.6702366876462276,True,0.688473,4.54285,1.66684,0.196039,0.41429,1,True,False,0.48046875,150,150,True,0.37039273910782294,True
1,circle_half_quarter,226,outputs/multi_batch/batch_1/circle_half_quarter/sample_0226/iteration_00150.png,0.0631697888856896,0.0631697888857119,0.470267,1.371960355975674,True,0.575295,2.938057,2.090178,0.226196,0.37049,1,True,False,0.384765625,150,150,True,0.8155654304580755,True
1,circle_half_quarter,227,outputs/multi_batch/batch_1/circle_half_quarter/sample_0227/iteration_00150.png,0.1884985892870792,0.1884985892872749,0.250334,1.9236645824696783,True,0.52816,4.184722,1.069724,0.146521,0.526506,5,False,False,0.2548828125,150,150,True,0.08228022638320694,False
1,circle_half_quarter,228,outputs/multi_batch/batch_1/circle_half_quarter/sample_0228/iteration_00150.png,0.1488462629465025,0.1488462629465894,0.268042,1.8396197699638888,True,0.546569,3.143487,1.434651,0.104606,0.503856,5,False,False,0.2333984375,150,150,True,0.1745253755818299,True
1,circle_half_quarter,229,outputs/multi_batch/batch_1/circle_half_quarter/sample_0229/iteration_00150.png,0.1194740464099188,0.119474046409961,0.510991,1.5771940286678188,True,0.624467,3.639987,2.475258,0.224931,0.350477,1,True,False,0.45947265625,150,150,True,0.4187740557354781,True
1,circle_half_quarter,230,outputs/multi_batch/batch_1/circle_half_quarter/sample_0230/iteration_00019.png,0.04507971979828,0.0450797197983012,0.2944,1.576105827861956,True,0.644185,2.035307,1.281407,0.153518,0.474257,1,True,False,0.29638671875,19,150,False,2.8345539410225142,True
1,circle_half_quarter,231,outputs/multi_batch/batch_1/circle_half_quarter/sample_0231/iteration_00150.png,-0.1928487957608707,-0.194730586525026,0.471635,1.50701151328543,True,0.47208,4.734983,1.761308,0.073867,0.309177,2,False,False,0.475830078125,150,150,True,0.44968015143655815,True
1,circle_half_quarter,232,outputs/multi_batch/batch_1/circle_half_quarter/sample_0232/iteration_00150.png,0.0467771311604401,0.0467771311584651,0.123216,1.958071005767044,True,0.600332,2.130139,1.716903,0.067146,0.543464,16,False,False,0.09033203125,150,150,True,0.0,False
1,circle_half_quarter,234,outputs/multi_batch/batch_1/circle_half_quarter/sample_0234/iteration_00150.png,0.1001845624543359,0.1001845624543752,0.439252,1.4269282563201129,True,0.510348,3.236803,1.002587,0.216088,0.434783,1,True,False,0.365234375,150,150,True,0.3589408836848763,True
1,circle_half_quarter,235,outputs/multi_batch/batch_1/circle_half_quarter/sample_0235/iteration_00150.png,0.1131081573566664,0.1131081573567067,0.646682,1.4584316723935171,True,0.681993,3.545946,2.040631,0.111413,0.269394,1,True,False,0.69873046875,150,150,True,0.20038277419696957,True
1,circle_half_quarter,237,outputs/multi_batch/batch_1/circle_half_quarter/sample_0237/iteration_00150.png,0.0513136763013501,0.0513136763013761,0.344199,1.386816565571113,True,0.464778,4.091259,1.385102,0.233573,0.454795,1,True,False,0.34716796875,150,150,True,0.46422123387203307,True
1,circle_half_quarter,238,outputs/multi_batch/batch_1/circle_half_quarter/sample_0238/iteration_00150.png,0.1456134278251498,0.1456134278252098,0.570479,1.4549561709093548,True,0.570479,2.685777,1.811369,0.188723,0.329846,1,True,False,0.54833984375,150,150,True,0.5024621292937914,True
1,cross_rectangular,241,outputs/multi_batch/batch_1/cross_rectangular/sample_0241/iteration_00150.png,-0.1539936662160734,-0.1539936662161951,0.586457,0.7274118802468765,True,0.698182,2.223806,1.028334,0.224054,0.486906,1,True,False,0.587158203125,150,150,True,0.21377305805308966,True
1,cross_rectangular,246,outputs/multi_batch/batch_1/cross_rectangular/sample_0246/iteration_00150.png,0.080472447057969,0.0804724470580959,0.654704,1.1379546517052286,True,0.654705,3.813459,1.383036,0.244936,0.52337,1,True,False,0.69482421875,150,150,True,1.3253877551020408,True
1,cross_rectangular,249,outputs/multi_batch/batch_1/cross_rectangular/sample_0249/iteration_00150.png,-0.3333240747099005,-0.3390306982833849,0.487935,1.0978563669678936,True,0.487935,3.488557,2.14719,0.232264,0.426931,1,True,False,0.490966796875,150,150,True,0.15016014594928265,True
1,cross_rectangular,252,outputs/multi_batch/batch_1/cross_rectangular/sample_0252/iteration_00150.png,-0.0765917228509092,-0.0765917228510133,0.619547,0.8201810696935732,True,0.619547,3.637237,2.320037,0.142544,0.511396,1,True,False,0.625,150,150,True,0.1965624237353137,True
1,cross_rectangular,253,outputs/multi_batch/batch_1/cross_rectangular/sample_0253/iteration_00150.png,-0.2573863416267102,-0.2476911949431289,0.554664,0.7605896075196258,True,0.554663,2.413397,1.682069,0.194769,0.332107,2,False,False,0.565185546875,150,150,True,0.0013973248776469832,False
1,cross_rectangular,259,outputs/multi_batch/batch_1/cross_rectangular/sample_0259/iteration_00150.png,-0.3594855517646493,-0.3676088752056673,0.503852,0.7511749521769316,True,0.503852,2.519909,1.35934,0.144315,0.269309,3,False,False,0.506103515625,150,150,True,0.03865773084355132,False
1,cross_rectangular,264,outputs/multi_batch/batch_1/cross_rectangular/sample_0264/iteration_00150.png,-0.611660988912416,-0.5442387943816128,0.588275,0.2643168407418945,True,0.588274,3.753636,1.049184,0.094103,0.47403,4,False,False,0.594482421875,150,150,True,0.008155432210449088,False
1,cross_rectangular,265,outputs/multi_batch/batch_1/cross_rectangular/sample_0265/iteration_00150.png,-0.0315663109282995,-0.0315783083579428,0.523391,0.9359042532116786,True,0.523391,2.71887,1.921514,0.243192,0.294762,1,True,False,0.531494140625,150,150,True,0.22108591093435148,True
1,cross_rectangular,268,outputs/multi_batch/batch_1/cross_rectangular/sample_0268/iteration_00150.png,-0.2847345109276048,-0.3209029477496886,0.637879,0.6503420899975616,True,0.637879,4.365906,2.123657,0.131598,0.380992,2,False,False,0.64404296875,150,150,True,0.04670533693784246,False
1,cross_rectangular,271,outputs/multi_batch/batch_1/cross_rectangular/sample_0271/iteration_00150.png,-0.1463687887888575,-0.151757440775923,0.608367,0.7464302499878012,True,0.608367,2.328228,1.456624,0.074405,0.433117,2,False,False,0.6123046875,150,150,True,0.009581940733274036,False
1,cross_rectangular,277,outputs/multi_batch/batch_1/cross_rectangular/sample_0277/iteration_00150.png,-0.2678074682578197,-0.265278652567981,0.557371,0.8760580063377879,True,0.601807,2.623729,1.140116,0.155214,0.414353,2,False,False,0.555908203125,150,150,True,0.13564310936728785,False
1,cross_rectangular,279,outputs/multi_batch/batch_1/cross_rectangular/sample_0279/iteration_00150.png,-0.0559669657240553,-0.0649238709523261,0.512057,0.8960240477476047,True,0.512057,2.845805,1.661467,0.099106,0.520286,1,True,False,0.5146484375,150,150,True,0.3083462463990571,True
1,cross_rectangular,281,outputs/multi_batch/batch_1/cross_rectangular/sample_0281/iteration_00150.png,-0.3163500712661485,-0.3029539020992863,0.464148,0.773641785934115,True,0.464148,2.063275,1.605444,0.225905,0.250033,3,False,False,0.462158203125,150,150,True,0.015109243766802331,False
1,cross_rectangular,282,outputs/multi_batch/batch_1/cross_rectangular/sample_0282/iteration_00150.png,-0.0664852625368335,-0.0673705080132499,0.555672,0.8899480141835082,True,0.555672,4.443361,1.875962,0.167494,0.535364,1,True,False,0.552978515625,150,150,True,0.30803568342864535,True
1,cross_rectangular,288,outputs/multi_batch/batch_1/cross_rectangular/sample_0288/iteration_00150.png,-0.0388953561630673,-0.0364688528263462,0.571048,1.1890418812464958,True,0.572834,3.545209,1.632196,0.055911,0.387127,1,True,False,0.575439453125,150,150,True,0.3663981424377223,True
1,cross_rectangular,290,outputs/multi_batch/batch_1/cross_rectangular/sample_0290/iteration_00150.png,-0.2466921929146749,-0.2466921929148281,0.652663,0.5348309465739954,True,0.662101,4.986034,1.075788,0.199925,0.287025,1,True,False,0.6708984375,150,150,True,0.22294285719410323,True
1,cross_rectangular,294,outputs/multi_batch/batch_1/cross_rectangular/sample_0294/iteration_00150.png,-0.1149341156234092,-0.1164456295175405,0.595279,0.7561932610135467,True,0.595279,3.904945,2.097504,0.237418,0.493109,1,True,False,0.6015625,150,150,True,0.4124605724134081,True
1,cross_rectangular,297,outputs/multi_batch/batch_1/cross_rectangular/sample_0297/iteration_00150.png,-0.3300648949824461,-0.3309453576415664,0.547177,0.5971580867353445,True,0.547177,2.834583,1.338932,0.249359,0.457194,2,False,False,0.559814453125,150,150,True,0.004755718093011385,False
1,cross_rectangular,312,outputs/multi_batch/batch_1/cross_rectangular/sample_0312/iteration_00150.png,-0.0108392705122237,-0.0113270680901288,0.46269,1.110748488108151,True,0.462691,3.67644,2.035449,0.077661,0.529207,1,True,False,0.46728515625,150,150,True,1.0002789144227002,True
1,cross_rectangular,313,outputs/multi_batch/batch_1/cross_rectangular/sample_0313/iteration_00150.png,-0.4442745232514169,-0.4355154712067601,0.49799,1.5165753877288202,True,0.647569,2.468627,1.220235,0.23466,0.389892,3,False,False,0.500244140625,150,150,True,0.0028752965710293014,False
1,cross_rectangular,314,outputs/multi_batch/batch_1/cross_rectangular/sample_0314/iteration_00150.png,-0.0626680695499207,-0.0625019428135128,0.614086,0.8903800587943811,True,0.614086,4.837177,2.2641,0.171147,0.405686,1,True,False,0.622314453125,150,150,True,0.3177415873041099,True
1,cross_rectangular,315,outputs/multi_batch/batch_1/cross_rectangular/sample_0315/iteration_00150.png,-0.3181695094416145,-0.2927635934712327,0.558122,0.8317299668999228,True,0.558122,3.065314,1.390291,0.115757,0.284883,1,True,False,0.5625,150,150,True,0.17262554895143326,True
1,cross_rectangular,316,outputs/multi_batch/batch_1/cross_rectangular/sample_0316/iteration_00150.png,-0.3125101372332081,-0.3589811817183204,0.513514,1.1192199055929115,True,0.513515,4.476256,1.041542,0.140154,0.323435,4,False,False,0.531005859375,150,150,True,0.004553405212163149,False
1,cross_rectangular,317,outputs/multi_batch/batch_1/cross_rectangular/sample_0317/iteration_00150.png,-0.2527406901597296,-0.2574327223923235,0.582551,0.7546418819972174,True,0.582551,3.450084,1.856744,0.197165,0.446529,2,False,False,0.5888671875,150,150,True,0.017090434635050264,False
1,cross_rectangular,318,outputs/multi_batch/batch_1/cross_rectangular/sample_0318/iteration_00150.png,0.0520170644564054,0.052017064456478,0.67456,1.2135728052508257,True,0.67456,4.043266,1.56316,0.208654,0.348665,1,True,False,0.74658203125,150,150,True,1.056219285477525,True
1,cross_rectangular,319,outputs/multi_batch/batch_1/cross_rectangular/sample_0319/iteration_00150.png,-0.0639449072741053,-0.0710809161172119,0.484437,1.100801862959123,True,0.484438,2.078043,2.436957,0.053251,0.490453,2,False,False,0.48974609375,150,150,True,0.14035532351673966,False
1,cross_rectangular,321,outputs/multi_batch/batch_1/cross_rectangular/sample_0321/iteration_00150.png,-0.1328574674300301,-0.1331420345495874,0.574306,0.7513286432856537,True,0.574307,2.113697,2.101708,0.204585,0.431958,1,True,False,0.581298828125,150,150,True,0.15404685066551072,True
1,cross_rectangular,325,outputs/multi_batch/batch_1/cross_rectangular/sample_0325/iteration_00150.png,0.0641418075457165,0.0642492346930259,0.499556,1.0431062951891996,True,0.499556,3.00724,1.068294,0.167078,0.338691,2,False,False,0.509033203125,150,150,True,0.02039134646038934,False
1,cross_rectangular,329,outputs/multi_batch/batch_1/cross_rectangular/sample_0329/iteration_00150.png,-0.0711268790683817,-0.0711268790684112,0.606818,0.787573965717189,True,0.613762,3.191497,1.721302,0.239332,0.483892,1,True,False,0.611328125,150,150,True,0.2858534846414355,True
1,cross_rectangular,333,outputs/multi_batch/batch_1/cross_rectangular/sample_0333/iteration_00150.png,0.1095895784164596,0.1095895784165098,0.641968,1.3988359471308385,True,0.678782,2.678791,2.199607,0.176838,0.277526,1,True,False,0.663330078125,150,150,True,0.1602562850389702,True
1,cross_rectangular,334,outputs/multi_batch/batch_1/cross_rectangular/sample_0334/iteration_00150.png,-0.2161963011561499,-0.2161962954034513,0.582861,0.629538057801742,True,0.58286,4.76609,1.366595,0.216476,0.518327,1,True,False,0.580810546875,150,150,True,0.2860007104234914,True
1,cross_rectangular,340,outputs/multi_batch/batch_1/cross_rectangular/sample_0340/iteration_00150.png,-0.0763485109936981,-0.076348510993751,0.598515,0.8311786832395498,True,0.623178,4.310881,1.589398,0.109788,0.53655,1,True,False,0.603515625,150,150,True,0.15411600462968486,True
1,cross_rectangular,342,outputs/multi_batch/batch_1/cross_rectangular/sample_0342/iteration_00150.png,-0.4280881249565509,-0.4661654321025365,0.471169,0.541775309141344,True,0.471169,4.157922,1.021174,0.241362,0.435295,3,False,False,0.4765625,150,150,True,0.07455588760534364,False
1,cross_rectangular,345,outputs/multi_batch/batch_1/cross_rectangular/sample_0345/iteration_00150.png,-0.0833872685125293,-0.0833872685125845,0.62095,0.8018853773502659,True,0.6716,3.097036,1.756123,0.228301,0.514422,1,True,False,0.626220703125,150,150,True,0.3617514875607885,True
1,cross_rectangular,351,outputs/multi_batch/batch_1/cross_rectangular/sample_0351/iteration_00150.png,0.0461463384151382,0.022619356547763,0.393337,1.5721708921168704,True,0.461624,3.462312,1.478275,0.059612,0.35761,4,False,False,0.401611328125,150,150,True,0.8205060196432727,True
1,cross_rectangular,353,outputs/multi_batch/batch_1/cross_rectangular/sample_0353/iteration_00150.png,-0.4600322537480113,-0.4752060297209782,0.535872,0.481114112966267,True,0.535872,3.357358,1.144193,0.210726,0.266083,3,False,False,0.537109375,150,150,True,0.003114458406852574,False
1,cross_rectangular,358,outputs/multi_batch/batch_1/cross_rectangular/sample_0358/iteration_00150.png,-0.0968774694162018,-0.0973726386493168,0.567507,0.8041501390242878,True,0.567507,4.935064,1.545312,0.233558,0.30489,1,True,False,0.5732421875,150,150,True,0.48127936798559817,True
1,four_circle,361,outputs/multi_batch/batch_1/four_circle/sample_0361/iteration_00150.png,-0.2368552100957063,-0.2553724032798142,0.533661,1.2145618069837758,True,0.537996,2.777304,1.478647,0.0538,0.251745,1,True,False,0.544921875,150,150,True,0.3956737798210722,True
1,four_circle,362,outputs/multi_batch/batch_1/four_circle/sample_0362/iteration_00150.png,-0.247246656884777,-0.2580854098641565,0.511993,0.7484367241515217,True,0.511993,3.583474,2.106444,0.105974,0.489991,3,False,False,0.51220703125,150,150,True,0.0007489517695193209,False
1,four_circle,363,outputs/multi_batch/batch_1/four_circle/sample_0363/iteration_00150.png,-0.4145452236041093,-0.4145452236044676,0.610036,0.3703159022199275,True,0.632592,2.262446,1.029258,0.172821,0.379169,3,False,False,0.62744140625,150,150,True,0.012172034935103632,False
