sample_id,objective,seed,batch,volfrac,move,rmin,penal,void_size_frac,rotation_deg,beta,beta_second,best_obj_value,poisson_ratio,eigenfreq_1,eigenfreq_2,compliance,volume_fraction_final,n_iter,converged,elapsed_time,topology_path
auxetic_small_square_cross_022,auxetic,small_square_cross,phase1,0.203352,0.279886,1.440908,3.69225,0.230414,58.531854,,,2.9995005705740794,0.3000000000028713,,,,0.203351,33,True,11.81,./small_square_cross/auxetic/sample_0022/iteration_00033.png
auxetic_small_square_cross_023,auxetic,small_square_cross,phase1,0.225738,0.072546,4.851334,4.353382,0.510622,83.57089,,,10.831952475736506,0.29999999999313043,,,,0.225738,94,True,35.62,./small_square_cross/auxetic/sample_0023/iteration_00094.png
auxetic_small_square_cross_024,auxetic,small_square_cross,phase1,0.340212,0.157397,2.066843,4.898642,0.285611,1.761098,,,24.4408627964627,0.2117519659534805,,,,0.340212,29,True,10.54,./small_square_cross/auxetic/sample_0024/iteration_00029.png
auxetic_small_square_cross_025,auxetic,small_square_cross,phase1,0.25739,0.17723,3.585975,4.128307,0.318914,41.989968,,,12.113220628295037,0.300000000072511,,,,0.25739,32,True,11.54,./small_square_cross/auxetic/sample_0025/iteration_00032.png
auxetic_small_square_cross_026,auxetic,small_square_cross,phase1,0.43775,0.116157,2.427301,1.827246,0.488923,88.351179,,,32.9934637751893,0.07432657857148114,,,,0.43775,40,True,13.82,./small_square_cross/auxetic/sample_0026/iteration_00040.png
auxetic_small_square_cross_027,auxetic,small_square_cross,phase1,0.510158,0.173145,4.444515,1.317007,0.641702,61.545147,,,54.594344398295284,0.2639975010092782,,,,0.510158,150,True,55.52,./small_square_cross/auxetic/sample_0027/iteration_00150.png
auxetic_small_square_cross_028,auxetic,small_square_cross,phase1,0.365463,0.167425,3.470908,1.883768,0.22744,10.915122,,,37.77242288714254,0.2856160609219095,,,,0.365464,150,True,56.09,./small_square_cross/auxetic/sample_0028/iteration_00150.png
auxetic_small_square_cross_029,auxetic,small_square_cross,phase1,0.590683,0.190038,5.45649,1.556407,0.381083,47.252506,,,105.48204734141913,0.2680758515777415,,,,0.590683,150,True,34.04,./small_square_cross/auxetic/sample_0029/iteration_00150.png
auxetic_small_square_cross_030,auxetic,small_square_cross,phase1,0.520874,0.18342,4.648114,4.048524,0.60228,56.40901,,,68.2233624154035,0.10276894796349692,,,,0.520873,66,True,23.55,./small_square_cross/auxetic/sample_0030/iteration_00066.png
auxetic_small_square_cross_031,auxetic,small_square_cross,phase1,0.285011,0.258688,1.125321,4.592443,0.540632,51.766253,,,9.589744907079965,0.18126094545883922,,,,0.285011,28,True,9.86,./small_square_cross/auxetic/sample_0031/iteration_00028.png
auxetic_small_square_cross_032,auxetic,small_square_cross,phase1,0.471018,0.154104,1.384672,1.173511,0.614006,14.625788,,,25.656200227485208,0.27953579020383673,,,,0.471017,150,True,51.56,./small_square_cross/auxetic/sample_0032/iteration_00150.png
auxetic_small_square_cross_033,auxetic,small_square_cross,phase1,0.246429,0.185141,3.12226,3.935174,0.304993,6.940984,,,9.404537915916606,0.300000000062399,,,,0.246429,78,True,16.29,./small_square_cross/auxetic/sample_0033/iteration_00078.png
auxetic_small_square_cross_034,auxetic,small_square_cross,phase1,0.319889,0.281612,3.686818,3.541628,0.578782,22.488606,,,23.28327541161808,0.18692443635644956,,,,0.319888,36,True,12.85,./small_square_cross/auxetic/sample_0034/iteration_00036.png
auxetic_small_square_cross_035,auxetic,small_square_cross,phase1,0.458446,0.260979,4.180022,3.833511,0.632846,7.669829,,,53.2638572472068,0.0668951804542579,,,,0.458445,150,True,47.55,./small_square_cross/auxetic/sample_0035/iteration_00150.png
auxetic_small_square_cross_036,auxetic,small_square_cross,phase1,0.294952,0.128012,4.307244,2.3501,0.566991,40.520549,,,8.38081427547466,0.29999999999286,,,,0.294951,73,True,27.05,./small_square_cross/auxetic/sample_0036/iteration_00073.png
auxetic_small_square_cross_037,auxetic,small_square_cross,phase1,0.346697,0.210376,4.071355,4.44355,0.629751,27.800644,,,15.6875250703741,0.2999999999957413,,,,0.346698,84,True,25.4,./small_square_cross/auxetic/sample_0037/iteration_00084.png
auxetic_small_square_cross_038,auxetic,small_square_cross,phase1,0.474928,0.142904,5.185966,1.071528,0.320338,65.527123,,,54.59031496743683,0.38520306497836027,,,,0.474928,150,True,53.3,./small_square_cross/auxetic/sample_0038/iteration_00150.png
auxetic_small_square_cross_039,auxetic,small_square_cross,phase1,0.368536,0.196076,5.353262,3.415651,0.459822,5.203541,,,40.598382054829585,0.15799123327599218,,,,0.368535,67,True,13.85,./small_square_cross/auxetic/sample_0039/iteration_00067.png
auxetic_small_square_cross_040,auxetic,small_square_cross,phase1,0.569365,0.112346,2.576736,1.416255,0.58394,36.23807,,,48.604101624153664,0.27057080289890423,,,,0.569365,150,True,49.05,./small_square_cross/auxetic/sample_0040/iteration_00150.png
auxetic_small_square_cross_041,auxetic,small_square_cross,phase1,0.515175,0.287871,1.862582,2.566994,0.333481,18.238517,,,62.69650204857888,0.1594256121216148,,,,0.515175,28,True,6.06,./small_square_cross/auxetic/sample_0041/iteration_00028.png
auxetic_small_square_cross_042,auxetic,small_square_cross,phase1,0.396369,0.20127,2.376334,2.420173,0.341834,86.210499,,,32.26401097452278,0.19242361285138637,,,,0.396368,43,True,15.84,./small_square_cross/auxetic/sample_0042/iteration_00043.png
auxetic_small_square_cross_043,auxetic,small_square_cross,phase1,0.407468,0.250877,1.285383,3.032445,0.426897,87.941031,,,27.049682102100554,0.1122358992134195,,,,0.407468,21,True,7.45,./small_square_cross/auxetic/sample_0043/iteration_00021.png
auxetic_small_square_cross_044,auxetic,small_square_cross,phase1,0.536632,0.099232,4.771528,2.826757,0.268845,80.961934,,,94.49466005687853,0.2636148218034866,,,,0.536632,55,True,20.92,./small_square_cross/auxetic/sample_0044/iteration_00055.png
auxetic_small_square_cross_045,auxetic,small_square_cross,phase1,0.487557,0.102044,4.594662,4.266029,0.213193,64.091465,,,79.94224513173904,0.3035186678123243,,,,0.487557,41,True,14.97,./small_square_cross/auxetic/sample_0045/iteration_00041.png
auxetic_small_square_cross_046,auxetic,small_square_cross,phase1,0.581456,0.055744,2.6125,3.279638,0.539565,55.473303,,,72.88848383021664,0.09103091941382636,,,,0.581456,150,True,41.03,./small_square_cross/auxetic/sample_0046/iteration_00150.png
auxetic_small_square_cross_047,auxetic,small_square_cross,phase1,0.502106,0.292919,1.942877,3.140049,0.679507,60.527495,,,48.10207607895622,0.1000262784930261,,,,0.502106,52,True,8.81,./small_square_cross/auxetic/sample_0047/iteration_00052.png
auxetic_small_square_cross_048,auxetic,small_square_cross,phase1,0.41181,0.13474,5.916654,2.751866,0.650752,46.621596,,,20.270556029055314,0.2998069687036609,,,,0.411811,51,True,18.91,./small_square_cross/auxetic/sample_0048/iteration_00051.png
auxetic_small_square_cross_049,auxetic,small_square_cross,phase1,0.385251,0.24099,3.802043,2.607788,0.552205,49.24353,,,27.26935779975002,0.1927536234742544,,,,0.385251,60,True,13.34,./small_square_cross/auxetic/sample_0049/iteration_00060.png
first_small_square_cross_000,first,small_square_cross,phase1,0.529808,0.166513,2.81414,1.52489,0.299058,43.24388,0.761733,,-1.0484095516574858,,-1.0484095516574858,,,0.317261,150,True,50.4,./small_square_cross/first/sample_0000/iteration_00150.png
first_small_square_cross_001,first,small_square_cross,phase1,0.433711,0.263146,4.454961,2.589751,0.650732,4.241043,1.000254,,3.295114620710352e-35,,3.295114620710352e-35,,,0.0,10,True,3.45,./small_square_cross/first/sample_0001/iteration_00010.png
first_small_square_cross_002,first,small_square_cross,phase1,0.348453,0.119681,1.544542,4.821821,0.311724,36.663004,1.433806,,7.382585919804605e-33,,7.382585919804605e-33,,,0.0,15,True,6.0,./small_square_cross/first/sample_0002/iteration_00015.png
first_small_square_cross_003,first,small_square_cross,phase1,0.237164,0.191108,5.810688,3.882344,0.638054,49.559902,0.442949,,-2.080705433421572,,-2.080705433421572,,,0.774,10,True,4.49,./small_square_cross/first/sample_0003/iteration_00010.png
first_small_square_cross_004,first,small_square_cross,phase1,0.582766,0.220162,1.925524,2.145356,0.476742,2.933173,0.384731,,-2.5066158210033755,,-2.5066158210033755,,,0.787565,27,True,9.74,./small_square_cross/first/sample_0004/iteration_00027.png
first_small_square_cross_005,first,small_square_cross,phase1,0.206484,0.173865,1.75243,1.949606,0.393302,58.613127,0.688016,,-1.831217293069436,,-1.831217293069436,,,0.429612,150,True,47.28,./small_square_cross/first/sample_0005/iteration_00150.png
first_small_square_cross_006,first,small_square_cross,phase1,0.258398,0.095976,5.316774,1.215011,0.466125,19.281009,1.07562,,1.142577903954167e-34,,1.142577903954167e-34,,,0.0,17,True,7.67,./small_square_cross/first/sample_0006/iteration_00017.png
first_small_square_cross_007,first,small_square_cross,phase1,0.294882,0.056065,4.699264,3.864007,0.673351,22.130702,1.049263,,1.0490551119027779e-34,,1.0490551119027779e-34,,,0.0,24,True,9.56,./small_square_cross/first/sample_0007/iteration_00024.png
first_small_square_cross_008,first,small_square_cross,phase1,0.364329,0.109427,2.58602,1.434501,0.413316,67.552027,1.414434,,8.514912134976219e-33,,8.514912134976219e-33,,,0.0,16,True,6.03,./small_square_cross/first/sample_0008/iteration_00016.png
first_small_square_cross_009,first,small_square_cross,phase1,0.40188,0.052204,4.544642,3.189223,0.49696,73.744528,0.625519,,-1.9751490110309642,,-1.9751490110309642,,,0.824379,45,True,17.22,./small_square_cross/first/sample_0009/iteration_00045.png
first_small_square_cross_010,first,small_square_cross,phase1,0.390283,0.08883,5.41466,4.407318,0.649417,46.293509,0.508954,,-2.088051157683247,,-2.088051157683247,,,0.7644,12,True,5.43,./small_square_cross/first/sample_0010/iteration_00012.png
first_small_square_cross_011,first,small_square_cross,phase1,0.586705,0.281678,2.72161,3.115437,0.585936,11.134763,1.399993,,9.593729840887087e-34,,9.593729840887087e-34,,,0.0,10,True,3.91,./small_square_cross/first/sample_0011/iteration_00010.png
first_small_square_cross_012,first,small_square_cross,phase1,0.215818,0.287691,4.827764,4.112796,0.358387,27.898119,0.320345,,-0.4037902335510717,,-0.4037902335510717,,,0.565798,150,True,54.95,./small_square_cross/first/sample_0012/iteration_00150.png
first_small_square_cross_013,first,small_square_cross,phase1,0.498429,0.163492,3.461898,4.644307,0.433697,42.548737,1.257896,,6.547076928267689e-34,,6.547076928267689e-34,,,0.0,13,True,3.71,./small_square_cross/first/sample_0013/iteration_00013.png
first_small_square_cross_014,first,small_square_cross,phase1,0.319056,0.196501,1.209142,2.923048,0.617341,79.255483,0.90531,,9.743562235631786e-36,,9.743562235631786e-36,,,0.0,12,True,4.88,./small_square_cross/first/sample_0014/iteration_00012.png
first_small_square_cross_015,first,small_square_cross,phase1,0.410265,0.094518,3.372776,3.524051,0.280974,78.379603,0.655143,,-1.7567329256841235,,-1.7567329256841235,,,0.810288,150,True,49.65,./small_square_cross/first/sample_0015/iteration_00150.png
first_small_square_cross_016,first,small_square_cross,phase1,0.573552,0.065717,4.782323,3.033662,0.512415,76.104967,0.40963,,-1.9622550609421767,,-1.9622550609421767,,,0.823778,54,True,21.86,./small_square_cross/first/sample_0016/iteration_00054.png
first_small_square_cross_017,first,small_square_cross,phase1,0.490982,0.259578,3.535015,3.353272,0.235842,53.925094,1.200144,,2.053737776475685e-34,,2.053737776475685e-34,,,0.0,10,True,4.07,./small_square_cross/first/sample_0017/iteration_00010.png
first_small_square_cross_018,first,small_square_cross,phase1,0.509361,0.147062,2.08966,3.788438,0.508294,37.934784,0.958055,,1.8695592631713195e-35,,1.8695592631713195e-35,,,0.0,13,True,5.31,./small_square_cross/first/sample_0018/iteration_00013.png
first_small_square_cross_019,first,small_square_cross,phase1,0.517225,0.245207,4.99772,3.992727,0.245177,88.591077,1.498014,,2.828131418761628e-33,,2.828131418761628e-33,,,0.0,11,True,4.74,./small_square_cross/first/sample_0019/iteration_00011.png
first_small_square_cross_020,first,small_square_cross,phase1,0.300107,0.277141,5.606217,2.800743,0.555265,35.519444,1.300042,,4.572455721615706e-34,,4.572455721615706e-34,,,0.0,10,True,4.87,./small_square_cross/first/sample_0020/iteration_00010.png
first_small_square_cross_021,first,small_square_cross,phase1,0.395835,0.180869,1.497839,2.484887,0.331038,41.147552,1.342703,,1.1389699673853354e-33,,1.1389699673853354e-33,,,0.0,12,True,4.1,./small_square_cross/first/sample_0021/iteration_00012.png
first_small_square_cross_022,first,small_square_cross,phase1,0.223131,0.251703,4.071877,2.226221,0.21273,81.416435,0.993414,,3.074536268302285e-35,,3.074536268302285e-35,,,0.0,10,True,3.86,./small_square_cross/first/sample_0022/iteration_00010.png
first_small_square_cross_023,first,small_square_cross,phase1,0.240672,0.132226,2.296259,4.181583,0.696291,68.706378,0.856602,,2.4755212135744452e-36,,2.4755212135744452e-36,,,0.0,16,True,5.72,./small_square_cross/first/sample_0023/iteration_00016.png
first_small_square_cross_024,first,small_square_cross,phase1,0.525463,0.127425,3.770908,1.963768,0.45744,5.515122,0.944049,,1.4505515331948942e-35,,1.4505515331948942e-35,,,0.0,14,True,5.31,./small_square_cross/first/sample_0024/iteration_00014.png
first_small_square_cross_025,first,small_square_cross,phase1,0.599641,0.135542,3.800762,3.445192,0.442514,14.596574,1.022557,,4.502901554100742e-35,,4.502901554100742e-35,,,0.0,14,True,5.52,./small_square_cross/first/sample_0025/iteration_00014.png
first_small_square_cross_026,first,small_square_cross,phase1,0.555849,0.071692,4.222799,4.974726,0.326263,75.42996,1.458077,,6.258623094204431e-32,,6.258623094204431e-32,,,0.0,20,True,7.97,./small_square_cross/first/sample_0026/iteration_00020.png
first_small_square_cross_027,first,small_square_cross,phase1,0.4459,0.239386,2.675903,1.725055,0.261689,60.924088,0.535698,,-1.6068309412490018,,-1.6068309412490018,,,0.622956,150,True,46.99,./small_square_cross/first/sample_0027/iteration_00150.png
first_small_square_cross_028,first,small_square_cross,phase1,0.547205,0.143448,2.380357,4.450035,0.372226,86.450712,1.367982,,1.949160752263348e-33,,1.949160752263348e-33,,,0.0,13,True,4.82,./small_square_cross/first/sample_0028/iteration_00013.png
first_small_square_cross_029,first,small_square_cross,phase1,0.430849,0.229341,2.177034,1.158885,0.403223,48.380701,1.103848,,9.805977605506425e-35,,9.805977605506425e-35,,,0.0,11,True,3.94,./small_square_cross/first/sample_0029/iteration_00011.png
first_small_square_cross_030,first,small_square_cross,phase1,0.562446,0.060979,5.180022,3.673511,0.422846,54.469829,0.728855,,-1.365119528033308,,-1.365119528033308,,,0.9004,20,True,8.38,./small_square_cross/first/sample_0030/iteration_00020.png
first_small_square_cross_031,first,small_square_cross,phase1,0.47901,0.153495,3.260242,3.245795,0.595114,20.406844,1.213065,,4.083495858316412e-34,,4.083495858316412e-34,,,0.0,13,True,4.93,./small_square_cross/first/sample_0031/iteration_00013.png
first_small_square_cross_032,first,small_square_cross,phase1,0.485708,0.102224,5.997514,2.286015,0.34366,8.809385,0.680632,,-0.9410171031911321,,-0.9410171031911321,,,0.899952,150,True,49.32,./small_square_cross/first/sample_0032/iteration_00150.png
first_small_square_cross_033,first,small_square_cross,phase1,0.276647,0.230335,1.140396,3.562701,0.601956,24.358713,0.593166,,-0.6457092818294474,,-0.6457092818294474,,,0.287854,150,True,24.68,./small_square_cross/first/sample_0033/iteration_00150.png
first_small_square_cross_034,first,small_square_cross,phase1,0.271857,0.201016,5.017057,2.671268,0.207674,51.244615,0.453456,,-0.44631628603028867,,-0.44631628603028867,,,0.931807,150,True,46.63,./small_square_cross/first/sample_0034/iteration_00150.png
first_small_square_cross_035,first,small_square_cross,phase1,0.537058,0.243129,1.358743,4.711751,0.625741,61.826524,1.31118,,6.530551255409587e-34,,6.530551255409587e-34,,,0.0,11,True,2.34,./small_square_cross/first/sample_0035/iteration_00011.png
first_small_square_cross_036,first,small_square_cross,phase1,0.380369,0.27127,5.776334,2.420173,0.481834,30.410499,0.490403,,-1.4828454996140858,,-1.4828454996140858,,,0.87,12,True,5.19,./small_square_cross/first/sample_0036/iteration_00012.png
first_small_square_cross_037,first,small_square_cross,phase1,0.251245,0.188448,2.917534,4.588306,0.258561,12.742253,0.824027,,1.895516598372931e-36,,1.895516598372931e-36,,,0.0,14,True,5.16,./small_square_cross/first/sample_0037/iteration_00014.png
first_small_square_cross_038,first,small_square_cross,phase1,0.325722,0.219894,3.088451,1.627711,0.529446,86.085645,0.802719,,1.5935626635958766e-36,,1.5935626635958766e-36,,,0.0,13,True,5.01,./small_square_cross/first/sample_0038/iteration_00013.png
first_small_square_cross_039,first,small_square_cross,phase1,0.451271,0.15841,4.160637,2.865543,0.304955,65.024991,0.879573,,4.528391426831421e-36,,4.528391426831421e-36,,,0.0,15,True,6.07,./small_square_cross/first/sample_0039/iteration_00015.png
first_small_square_cross_040,first,small_square_cross,phase1,0.311652,0.123753,4.376326,2.74548,0.364288,83.850728,1.186818,,3.646501439893876e-34,,3.646501439893876e-34,,,0.0,14,True,5.57,./small_square_cross/first/sample_0040/iteration_00014.png
first_small_square_cross_041,first,small_square_cross,phase1,0.421011,0.110833,2.489833,1.2781,0.54948,63.135285,0.585621,,-2.23694192998578,,-2.23694192998578,,,0.760547,38,True,13.57,./small_square_cross/first/sample_0041/iteration_00038.png
first_small_square_cross_042,first,small_square_cross,phase1,0.337251,0.26599,3.102043,4.207788,0.562205,56.44353,0.329304,,-1.979206774072357,,-1.979206774072357,,,0.804198,14,True,5.24,./small_square_cross/first/sample_0042/iteration_00014.png
first_small_square_cross_043,first,small_square_cross,phase1,0.374924,0.075712,3.948578,1.837115,0.225372,31.706839,0.35665,,-1.1124419386766458,,-1.1124419386766458,,,0.809398,150,True,40.25,./small_square_cross/first/sample_0043/iteration_00150.png
first_small_square_cross_044,first,small_square_cross,phase1,0.333868,0.177916,1.852212,1.068819,0.667674,10.138479,1.131207,,1.4535873100768893e-34,,1.4535873100768893e-34,,,0.0,12,True,4.39,./small_square_cross/first/sample_0044/iteration_00012.png
